CrimeRate,SchoolRating,Price
7.45,2.88,312812.2156
16.47,4.71,194319.3127
40.21,8.81,863863.8828
24.01,10.0,753468.7968
7.86,6.04,94483.75069
6.67,5.15,432760.687
6.2,8.77,410758.1669
30.98,7.27,353589.8626
25.54,7.73,98094.58782
16.83,3.95,268997.6092
26.52,8.96,241794.3257
23.96,10.0,614439.273
6.9,8.19,267223.3677
61.03,6.43,407908.1051
16.66,4.07,139012.3328
22.81,6.54,583243.3208
20.15,3.0,247865.2916
28.51,4.6,176736.1332
39.49,5.06,179443.4472
24.54,6.73,680561.3817
42.67,9.13,285544.6458
30.33,9.04,330746.0957
27.01,7.6,344017.9281
30.51,9.0,244951.2147
22.52,4.62,250913.9224
49.17,4.14,270841.8469
31.65,7.43,360685.9972
33.99,7.19,199959.6664
39.61,7.89,284069.3386
36.9,5.85,332259.4237
30.81,7.1,231129.7199
22.98,7.64,283015.6816
30.62,6.69,288071.6792
48.4,7.54,705360.8368
18.15,9.4,239369.4839
30.68,9.52,303353.3029
71.64,9.4,403545.9514
56.19,5.49,413664.9046
20.29,7.52,207425.5683
50.25,5.63,105922.2442
2.21,9.55,713417.5022
13.5,7.47,474321.3116
37.14,7.14,384455.619
52.18,8.15,310063.45
4.02,10.0,503936.996
36.89,5.78,332363.7699
65.74,5.03,410850.8706
32.68,7.01,332765.5843
16.86,8.9,172043.805
24.6,4.27,163835.2208
23.78,6.77,410941.3399
6.97,8.4,427661.1892
28.32,5.92,480474.4537
30.02,3.64,261593.4921
53.64,5.56,221955.555
59.12,8.84,691793.7395
17.94,3.38,205145.6821
50.51,4.73,645969.9208
19.33,9.63,406852.8596
21.83,5.81,360643.2227
47.73,5.47,242803.9532
9.14,5.22,444712.8941
69.87,6.8,202639.4567
29.46,6.76,499032.2694
22.47,9.66,255145.0835
47.68,6.44,472464.2443
11.05,9.5,262443.4691
38.59,5.55,464444.5259
42.0,7.74,329468.1081
33.42,7.71,217815.5226
20.56,5.68,157110.9364
23.53,9.08,374382.3752
26.04,5.1,385007.861
20.33,9.53,456955.7679
53.6,10.0,667022.0286
32.17,8.45,378654.5405
44.33,6.48,705372.4253
15.86,6.98,353743.8786
12.44,8.26,240893.2553
21.41,7.99,248189.6232
29.55,6.12,136933.4009
25.94,7.1,317260.1668
58.46,7.51,626772.5555
24.81,3.83,165611.8879
44.28,6.59,201150.2466
15.46,5.42,246222.2364
48.02,5.6,239449.537
2.2,6.9,281200.9996
12.85,7.21,317035.3403
9.63,6.72,131658.3237
38.0,6.34,129245.4714
42.94,6.29,262641.6608
15.06,7.54,524566.7559
23.03,10.0,392856.3145
40.6,8.31,633745.5071
33.9,2.57,110960.1235
34.28,9.06,288038.3703
6.88,9.29,525873.6076
18.54,4.88,134058.0544
1.1,8.17,333490.8425
60.31,6.79,210121.9913
80.58,6.16,142270.8916
39.29,10.0,100929.1341
17.15,5.53,139805.9189
37.66,10.0,326625.5843
78.1,6.38,518558.1266
64.1,3.94,256817.128
21.68,7.41,344194.0908
24.62,7.69,699531.7831
9.27,9.5,286553.1414
74.35,8.34,247195.713
11.2,6.94,400961.5153
40.17,7.95,119596.1584
19.59,8.32,494888.9838
6.34,4.37,196806.3385
28.73,9.58,335134.4955
36.0,9.2,347973.3019
0.3,5.34,299416.7236
27.55,3.76,390192.2257
4.04,10.0,361719.9913
6.72,5.38,135864.9437
8.66,9.64,192587.2338
13.72,6.54,327285.1714
20.07,9.02,198085.8702
26.32,7.6,143760.0597
58.75,7.73,239657.1267
8.79,5.56,236776.6567
45.01,8.91,703875.7556
19.77,8.23,920902.0168
18.35,8.09,474283.5348
49.85,4.33,252873.0692
50.25,4.89,573344.3516
38.08,9.17,521908.9706
3.31,6.94,271793.6411
35.25,9.31,504855.9148
22.18,6.39,437480.4485
31.06,3.65,332036.4027
30.89,7.96,276257.7839
26.15,8.11,316027.3456
15.43,7.8,182556.2508
45.6,5.65,565300.7513
44.74,8.5,166378.0222
7.55,10.0,210429.3823
17.1,5.6,563818.5624
11.23,9.92,373278.9981
40.48,9.98,251234.4296
5.77,5.47,239650.1284
26.6,3.91,179602.2797
54.6,5.68,270876.7096
32.73,6.59,182354.8625
33.19,6.72,246420.5807
55.3,3.84,96440.51245
2.17,7.53,193155.3973
11.11,5.23,221443.7773
19.06,5.16,170448.1784
28.07,10.0,338296.8778
18.88,6.12,111116.4823
25.92,6.27,310394.6298
25.1,6.75,274839.1916
37.28,6.23,249963.3173
40.61,4.41,144716.443
17.85,7.45,444298.2849
15.24,3.21,278877.4063
27.1,8.66,332640.5204
34.1,7.77,445395.1191
11.16,7.54,267076.1749
41.98,4.92,174828.6599
31.75,6.64,249085.6337
23.41,4.41,445814.9881
4.23,10.0,312287.0828
25.7,8.57,150632.6472
45.98,6.73,341991.3617
52.71,4.05,396163.9063
32.44,9.21,481834.7107
26.96,6.43,320741.1933
5.36,6.41,92650.1848
28.59,7.77,367913.2083
28.07,7.23,297585.6719
66.96,5.0,189580.6762
27.95,5.07,309066.6847
39.39,7.78,235370.7429
31.08,6.71,637302.6847
6.78,6.32,334305.8683
59.78,7.75,599447.9391
3.2,10.0,309724.8098
17.85,7.26,468984.6839
34.86,5.43,242000.4016
44.24,5.67,245653.9598
50.74,8.01,310531.4984
24.65,7.05,210127.892
19.03,8.56,275313.1724
37.67,5.85,219875.8803
62.7,6.68,379621.3228
55.57,5.66,469711.9726
75.0,4.49,197143.7222
27.61,5.63,104344.7093
63.47,5.44,114500.6397
34.68,7.95,434616.1834
45.26,5.72,262534.9921
38.13,4.02,106055.4741
19.05,5.79,451640.8314
28.86,8.73,547121.0113
17.01,1.26,113076.6212
45.98,6.7,279721.3529
28.69,6.93,459714.8161
31.06,5.63,293640.4683
2.97,7.15,224959.1089
4.39,8.23,323008.4069
27.72,5.5,131632.7524
48.71,7.54,511810.7553
17.62,8.02,367298.9169
20.25,8.34,541277.4834
25.24,6.64,530535.336
20.57,7.23,323162.2459
15.7,6.19,194267.5167
24.03,6.3,109516.2163
12.1,6.37,259348.0402
60.16,6.53,253572.0031
25.42,7.56,296158.0813
0.89,4.54,329136.4279
23.16,6.01,237219.5632
9.22,4.0,199128.6832
67.54,5.19,152559.657
17.57,10.0,311145.2758
40.05,8.33,399274.9224
8.17,6.92,100868.9766
35.09,10.0,349919.6373
9.51,8.6,259519.9201
28.31,10.0,248450.0784
0.27,8.51,216437.7761
49.55,7.84,450706.0897
10.07,6.85,348826.7801
27.53,9.54,285727.0871
23.42,5.2,142731.7022
28.28,7.21,417529.2981
49.1,7.98,124287.4584
31.06,4.56,147064.2281
25.2,8.11,199596.2137
30.65,10.0,426977.423
34.69,9.82,616869.4342
63.58,6.52,365728.1034
33.16,6.41,210604.1775
35.09,8.93,370017.5252
43.48,6.99,276203.1453
11.74,8.5,493506.0766
37.08,8.02,185795.1425
39.09,4.95,201344.7585
43.44,9.42,421053.4107
31.43,5.84,441010.8579
22.74,7.78,542237.5536
5.5,10.0,186449.6369
36.77,7.35,168620.4161
46.9,5.38,159697.2896
23.59,3.08,96581.15482
47.49,10.0,195739.1771
52.55,6.58,261467.4176
29.97,10.0,588288.5704
52.67,5.96,142777.9562
15.47,6.04,151626.2655
43.63,5.04,204444.2675
8.52,2.48,120950.5722
61.39,7.58,290680.7164
64.52,5.68,297187.7938
38.33,10.0,874387.1896
50.54,8.28,171882.397
30.53,6.14,302507.2463
41.98,6.56,145540.6955
60.62,6.46,440441.4913
13.18,7.67,357397.9156
47.46,7.41,198410.1318
45.99,5.46,119279.6245
11.55,7.46,438969.2377
59.09,5.53,363773.783
94.46,3.78,155597.2831
13.03,8.5,369780.1596
21.8,9.36,374775.5437
18.2,7.83,94313.99041
32.21,5.81,200578.5387
18.99,7.86,541159.5156
26.5,8.57,545431.7818
1.15,7.52,571349.124
3.77,8.39,435482.2208
24.87,7.27,306977.1266
51.54,10.0,450049.6827
5.97,8.1,502542.4192
20.51,8.36,489551.5899
41.36,7.11,106891.317
48.07,10.0,750242.8919
0.66,6.41,601020.8428
22.19,5.03,329824.8013
24.09,7.37,454143.3559
4.72,7.48,301303.5642
8.53,10.0,748786.0898
25.23,8.22,293910.6065
32.11,7.14,538065.9273
18.71,8.9,288481.2046
32.48,7.35,505852.6148
7.47,7.93,562524.6544
3.34,8.9,315163.4511
28.98,7.03,271635.8595
43.04,9.69,297276.8036
20.36,6.74,363405.0405
57.14,2.85,106891.5287
15.71,10.0,669952.9768
46.46,2.92,378806.9221
32.36,9.5,318042.4425
21.88,7.67,323380.2074
49.57,6.19,167279.1021
20.24,8.33,246561.5892
62.92,3.54,394620.5868
8.42,3.21,202869.0385
25.33,4.06,293775.3439
2.7,6.19,411081.4324
25.92,10.0,619336.2494
25.9,3.95,162064.0187
37.01,8.66,317119.174
5.63,8.32,108071.4045
69.01,1.67,256568.1022
52.78,4.54,152006.1057
22.96,8.86,234979.2686
7.87,6.1,258261.7063
64.03,5.18,160956.7799
25.82,7.29,361156.3934
27.07,9.53,223068.5627
37.57,5.82,254143.551
60.88,6.83,370472.503
21.12,5.76,502926.1317
40.22,7.11,224911.6551
31.95,6.17,98005.92278
24.92,7.46,356616.8564
21.2,8.85,329826.5374
64.88,2.31,395615.6045
61.21,5.29,200405.0955
33.27,5.58,105050.8383
25.86,5.04,149122.5341
44.22,1.45,434448.4595
24.96,4.66,245992.4681
6.94,7.37,339460.7397
51.78,2.65,167303.231
48.59,6.79,422554.5828
74.91,8.88,471552.2626
18.95,7.96,391309.264
15.69,10.0,203699.5856
11.19,9.08,253944.4545
16.97,5.15,150480.8039
47.71,6.82,201314.9426
59.74,9.47,243174.9977
9.72,10.0,286536.4983
42.22,6.28,195361.7896
2.45,6.07,414476.2629
5.45,7.75,106135.1287
44.57,7.8,225737.5059
28.28,3.72,256992.6982
38.24,6.31,185176.1107
30.2,4.66,122880.1573
36.21,6.51,312897.756
73.54,5.34,162537.203
23.52,8.44,431051.9091
36.98,7.57,288022.9267
36.83,4.23,268783.2257
43.54,6.61,288084.4238
15.39,7.58,333607.6898
18.12,6.07,165856.2941
35.66,6.08,154933.1427
14.87,2.46,248291.5764
18.68,6.66,575546.7533
27.26,5.3,264706.2813
23.05,6.78,207362.1647
6.03,4.5,410196.7071
5.25,9.45,530438.3597
58.15,10.0,209445.4725
32.45,3.84,122796.4118
57.35,6.52,316992.3677
16.43,10.0,340496.3677
33.31,4.53,215340.6198
22.53,10.0,339842.077
26.46,7.47,257701.0525
27.45,9.69,449273.8818
40.4,8.74,163683.9944
28.05,7.45,216085.2785
54.63,5.58,466005.3147
15.77,8.78,397168.0803
37.72,6.28,156485.1911
18.75,6.9,230016.2448
19.59,5.2,167114.0659
38.79,10.0,448083.1316
14.86,10.0,246595.8337
20.34,6.23,185133.6985
21.38,5.75,155815.2438
33.68,6.99,199506.893
6.63,4.88,208961.4829
10.23,6.46,227419.5738
36.49,5.96,149533.4247
69.09,5.64,208981.4525
38.73,3.47,167927.7775
31.04,6.58,146992.1027
78.47,3.93,98235.07669
34.68,6.63,291066.7383
11.9,8.94,381506.6625
45.99,9.05,351885.5657
15.15,7.44,762704.1818
22.88,5.55,109108.3763
44.59,6.66,265268.8963
11.62,8.17,365250.9789
35.63,7.01,407106.8769
36.98,6.41,224961.5539
52.23,6.18,168112.9189
31.76,9.56,476293.4389
11.88,7.59,211071.0095
38.02,4.39,475423.0378
33.29,9.4,446784.2967
32.73,5.03,157786.9365
1.68,9.36,383291.0398
10.11,9.2,482513.0285
31.93,4.58,147534.5009
55.02,5.62,196851.6501
26.61,9.0,215961.4266
32.48,4.64,140831.8237
33.83,6.47,247526.258
28.31,5.02,110779.6411
35.75,7.58,344987.0509
3.51,8.22,480231.0677
16.44,9.16,469779.5525
3.0,8.4,323473.5061
41.64,6.05,348646.5274
7.88,8.9,128435.0644
10.94,5.75,160967.1899
66.22,7.37,169757.4294
42.55,10.0,242858.6649
22.06,2.41,188684.9683
48.56,5.61,131183.6791
26.81,5.78,425369.7452
15.72,7.17,499696.5864
25.07,6.74,183190.785
28.83,4.29,198341.7797
42.56,5.16,195897.2397
47.16,7.27,331226.1443
73.85,5.24,117833.0743
34.11,8.56,558155.1768
51.01,5.64,115615.3203
30.8,6.4,373827.7512
47.83,7.48,301781.1467
9.74,7.59,294657.38
61.7,7.07,189728.5889
33.83,3.84,139677.7098
46.83,7.13,353954.5232
25.99,5.91,181925.901
28.65,9.25,309154.0514
46.45,4.24,92774.04799
47.83,8.98,374302.8931
21.56,6.73,562151.053
9.5,8.84,203289.7325
35.9,8.72,277242.4891
50.54,7.87,415416.769
2.92,4.64,354489.5646
63.34,4.94,339200.9901
40.7,3.57,410773.7438
30.98,7.1,247617.3432
14.57,6.62,201435.0774
2.05,6.79,562160.7089
15.57,5.97,108739.5259
55.42,7.18,421953.7341
19.88,8.99,197643.7107
40.7,7.82,233342.2854
10.93,8.67,454826.7298
19.86,6.08,587055.1488
52.34,6.4,119789.4769
10.11,8.34,342875.1627
27.82,4.85,132679.1883
44.25,1.39,107131.8222
5.32,7.48,165863.1355
16.87,8.83,495148.1821
57.12,7.96,319405.5711
26.67,4.33,250967.0996
4.3,9.14,117918.5277
16.35,6.59,243254.6491
13.5,8.85,266620.3033
32.21,10.0,450725.5037
29.81,6.79,260869.6178
2.26,9.74,507713.0163
26.23,5.92,182779.7308
40.6,7.74,321849.8444
17.79,5.04,133886.6698
20.76,5.13,527756.2985
17.03,8.9,136794.6888
51.39,5.2,184235.5417
32.7,8.36,167473.2486
30.4,8.15,303962.8866
19.48,10.0,666173.327
46.62,6.83,283570.2735
34.4,6.91,497737.6711
14.93,7.7,394038.3909
38.32,8.09,849297.2307
33.95,8.01,215501.7223
20.55,5.12,196091.6698
1.12,7.37,322009.8981
21.28,8.25,108849.7826
27.4,7.97,293299.7552
36.79,5.13,304756.3378
16.8,8.05,383349.313
36.03,10.0,318697.4162
28.47,7.18,113768.0565
20.73,6.03,199637.143
37.91,8.21,425810.8387
13.05,9.62,611446.3581
38.18,4.66,667307.0133
29.12,5.8,155604.02
14.36,7.1,306732.7233
56.62,6.4,175483.1363
23.72,8.47,257182.233
43.15,6.8,192498.1029
22.22,7.08,151361.7125
57.87,10.0,483683.052
20.01,6.66,440762.3342
27.96,6.08,176426.4574
25.39,4.92,224973.4118
63.46,7.31,340564.4614
56.62,9.4,144270.6511
37.59,7.4,273012.2059
21.74,6.54,625032.5031
32.54,4.48,208322.3964
30.77,6.73,136062.8211
38.98,4.77,110450.8527
29.1,8.1,345705.3279
42.49,7.88,125901.3577
18.2,7.48,151985.0457
25.03,8.09,338905.9794
18.38,9.42,343771.9532
19.06,6.92,174243.2503
2.88,10.0,338942.4888
34.33,6.03,209556.1828
74.99,6.29,138343.9413
4.57,8.62,288276.8444
40.43,4.65,172176.5119
49.99,7.99,286724.3972
12.01,9.0,217710.7415
38.95,4.63,218446.7975
44.21,3.99,485724.5886
33.25,4.53,194706.3253
44.5,6.07,131819.8828
57.15,7.52,477183.1747
6.47,7.75,484512.1588
36.53,5.5,96645.45592
37.41,7.97,242090.3177
31.09,8.39,459577.8498
46.2,7.06,191199.6967
29.56,7.12,417654.312
49.07,6.68,222777.0701
13.23,6.69,339258.4368
59.99,10.0,442788.154
44.37,4.33,254303.635
86.44,6.57,300052.9435
14.37,5.09,383024.0157
9.41,5.23,163298.013
38.87,9.54,666148.7699
71.7,6.72,183107.5642
1.41,6.33,251833.8761
31.24,5.53,355415.1088
38.5,5.04,142984.178
1.6,7.65,177443.8225
18.21,5.79,232294.47
27.18,3.15,278031.9432
58.94,6.09,290806.1083
24.4,7.3,451761.6713
4.44,4.11,273232.6509
35.97,10.0,288525.3515
66.24,7.82,134853.855
32.19,7.17,252379.5882
28.59,6.78,527805.1623
44.69,8.09,339013.2837
16.59,5.5,102297.5218
35.98,6.21,298444.3614
27.87,6.29,345118.1716
44.77,3.23,325649.7834
5.84,7.57,238884.6266
20.03,7.89,544527.3548
31.71,6.08,214462.382
1.43,9.8,298680.9437
13.65,7.06,442225.0674
67.95,6.74,127451.1909
28.46,5.88,244580.9873
20.16,7.52,174163.6594
34.54,7.72,439592.108
25.97,8.61,404176.0086
47.94,7.95,473247.4614
29.47,7.88,293386.9158
72.39,6.51,404832.6191
4.92,9.8,237318.6527
50.39,7.18,260509.4674
26.7,7.65,237627.2881
17.87,7.3,390638.4666
26.25,9.78,435506.5116
9.62,8.5,212345.6267
63.77,6.23,303351.4472
0.3,8.7,133676.534
1.46,6.13,127115.2583
50.61,6.16,105902.3322
27.48,9.98,206409.2786
17.15,6.41,419966.6879
34.17,9.57,261413.5934
61.83,7.89,499241.8291
26.26,7.42,324048.5151
45.96,3.3,122433.8106
42.44,5.97,279061.4155
0.14,6.66,370421.234
8.83,10.0,320559.6601
21.39,6.07,299949.6785
42.02,6.55,542943.1356
35.2,4.59,160605.5604
47.81,10.0,612887.7486
49.2,7.69,397948.0494
48.4,3.33,147113.2338
40.09,3.87,161039.2134
28.34,5.86,459853.5182
46.99,2.88,180340.2414
38.81,7.03,611952.6394
24.75,5.08,196839.3153
60.45,8.7,676723.7491
12.56,4.58,239641.2752
31.86,10.0,375354.3711
13.86,6.89,137651.9782
68.74,7.61,203760.4846
0.29,6.09,152297.6017
43.1,10.0,301642.0436
2.61,9.9,453631.532
8.96,10.0,333345.3744
32.5,6.2,483241.2513
16.07,7.82,763219.162
34.01,6.11,430258.7998
54.08,3.78,274890.2237
75.38,7.63,681994.9094
3.77,3.56,102050.3585
8.77,4.54,121786.8176
25.14,8.03,631312.376
20.39,7.57,271185.4808
37.57,8.39,423815.248
54.84,4.59,261807.1939
21.52,5.29,158162.5983
18.03,6.88,131037.3002
42.11,3.79,119066.8326
37.93,6.96,205784.669
2.16,5.58,330437.4705
45.04,4.77,202608.9636
11.58,8.71,749067.4694
21.05,7.55,280826.7251
20.61,8.81,245099.9209
33.42,6.26,254894.2626
54.48,10.0,837970.4147
24.21,9.14,432711.3006
34.45,4.78,388014.5042
22.73,8.8,503314.3608
22.33,9.38,346232.2238
38.27,8.89,524187.1143
20.08,6.82,218833.1818
14.13,9.1,307857.6781
32.66,8.91,221530.8266
20.63,7.97,552399.0431
36.79,6.68,292393.51
23.05,4.65,159467.8898
18.2,6.01,578259.3649
44.88,4.84,185347.049
31.32,7.11,244700.5513
10.83,5.87,374107.3985
18.62,8.2,256747.0528
35.28,5.68,202442.6815
37.1,6.95,177048.5506
31.3,4.37,358206.1419
19.7,9.08,592175.603
12.94,9.16,311510.6121
36.25,7.37,552899.6883
58.87,6.8,330587.3834
52.42,5.33,514204.7866
40.86,6.06,242606.8395
51.44,6.79,144004.2554
33.8,9.22,594488.8324
36.73,3.94,148537.9023
22.78,4.8,270705.4256
59.06,5.23,244045.5199
29.71,8.98,284914.3038
17.6,3.41,268056.2264
54.84,8.76,397277.2679
44.7,7.81,176690.5179
35.68,8.29,390128.7501
54.28,9.44,689258.045
23.6,5.85,205364.1847
30.55,6.67,114899.8269
42.53,7.62,157357.3693
18.56,7.2,124139.6177
78.38,5.21,712252.1894
47.21,6.48,206938.7614
5.1,4.45,358135.5706
31.68,9.11,270755.4029
41.76,8.85,215742.7482
17.47,5.02,214915.6692
47.18,5.6,193808.0636
12.5,7.56,183923.0472
34.3,8.11,587516.5043
40.62,7.72,449529.6374
39.02,6.35,198478.5025
2.53,7.57,192402.0638
44.63,4.1,402293.4837
63.05,5.38,154444.6512
6.03,7.04,134583.2515
59.26,6.04,165657.3604
33.56,9.12,222939.7391
63.18,6.61,155158.3258
43.91,7.36,277814.9994
38.12,7.2,343027.6788
22.86,5.74,284573.5039
12.11,8.55,427600.4758
14.33,7.7,444412.2556
22.93,5.75,182718.5298
35.55,9.99,380252.3536
32.09,4.98,365330.0965
32.7,7.1,179268.8229
39.24,7.01,440770.9667
37.72,10.0,504313.189
58.21,7.23,428833.192
46.83,8.09,431395.731
47.9,5.42,154520.8067
14.98,9.36,346664.0448
10.43,8.06,223576.1619
27.37,9.03,303919.7476
34.23,5.86,276181.7237
40.2,9.49,166715.2509
55.84,2.04,127273.3566
47.17,6.82,311436.8045
14.43,7.43,408043.3866
46.95,5.73,233789.3427
39.1,3.42,253706.2029
16.96,7.45,462394.7906
41.62,6.66,253203.9042
34.74,4.81,181185.637
30.1,6.02,392732.8557
42.01,4.78,300158.0896
21.38,7.3,351781.2559
50.46,5.66,336276.9028
80.23,3.99,389898.0003
58.93,9.11,565634.5769
42.17,3.76,332929.6403
28.08,7.52,317519.7226
10.35,7.8,507865.0294
51.56,8.12,186836.4341
11.71,9.05,217832.0938
22.88,7.85,200834.2875
0.76,9.43,306963.0262
21.2,0.89,120328.5623
24.61,7.8,390936.305
15.22,5.41,313286.8009
29.04,5.71,384306.2272
3.13,3.42,127058.6412
30.55,5.57,190599.4267
24.37,5.18,148126.1958
36.24,2.92,261715.0866
28.19,4.93,125908.1015
37.92,8.35,651993.5077
20.45,7.07,183397.9195
24.72,6.29,287456.6726
33.01,6.95,727626.7059
56.26,6.59,328391.6367
59.42,4.59,182527.0627
63.25,9.04,223665.42
39.77,6.98,226612.8674
6.09,7.08,662104.8113
26.28,2.88,167794.434
29.89,7.54,394371.9124
20.61,1.37,315717.5255
12.7,10.0,363115.9217
24.1,10.0,558724.6168
28.92,7.22,314630.9598
7.18,8.48,299895.4757
23.66,7.87,455248.5557
24.7,6.24,397648.5235
52.52,4.7,222701.3807
10.61,4.75,98540.95607
18.64,4.63,131803.1407
44.61,5.93,423958.8646
36.67,8.52,341905.6708
25.33,8.13,311596.6105
39.3,6.75,102811.3906
4.39,9.57,713441.2579
48.72,7.28,396505.3981
11.38,7.09,235650.3565
29.84,5.52,113983.8198
43.06,7.45,195135.8534
37.23,10.0,816228.0597
9.53,5.7,95319.3426
11.27,7.29,184180.3022
17.58,5.87,238886.441
42.14,4.85,439796.0716
19.9,4.08,112697.6057
47.69,4.14,150319.056
25.89,5.5,118738.0677
12.85,8.71,373841.5628
22.18,6.04,136278.2019
33.45,7.69,313323.3904
30.55,3.41,329881.689
12.24,5.83,376807.9552
55.16,8.74,379636.3001
35.38,5.0,146398.0981
19.17,6.73,257495.1117
51.26,7.04,791421.1359
39.45,5.46,282855.1167
36.02,6.17,412716.6364
56.54,6.34,380776.593
33.37,4.15,113695.3777
57.55,6.46,402016.5032
45.34,5.89,370439.3523
37.26,7.13,315279.277
39.59,6.41,311996.9285
11.76,6.01,154133.2594
4.2,5.74,125895.9984
13.67,8.53,509396.2491
86.14,3.32,295674.2272
31.53,4.79,280797.6486
32.69,7.56,253671.3641
32.52,6.16,304061.1571
57.7,6.08,311418.5885
45.4,9.06,129891.1783
37.04,4.89,277678.3584
38.71,9.63,449851.6157
11.87,8.5,336980.0256
42.94,5.96,151227.593
40.94,9.17,239893.8764
12.4,6.1,407439.7019
4.6,7.14,249197.4365
9.54,7.89,152316.5163
40.79,5.8,152308.4204
8.77,8.62,341988.3309
31.34,7.27,108814.7493
35.88,9.0,251531.1664
19.55,4.32,196709.0234
23.08,6.78,213524.6477
26.43,2.59,113269.523
32.16,9.3,290268.5031
11.27,9.33,223105.4141
55.28,8.44,373527.7319
29.1,4.5,334532.0755
35.24,5.59,572622.5536
33.64,10.0,829280.1212
49.07,6.46,314074.2013
74.07,7.45,294658.1949
58.32,6.9,356015.9725
0.05,10.0,470536.3101
43.94,9.09,506332.0959
66.57,7.51,337885.0451
12.64,4.63,398607.9416
56.61,5.73,200372.4571
54.6,5.35,564668.1947
0.73,7.55,165193.2235
7.9,8.48,348619.8053
30.16,4.79,230578.9288
38.12,7.46,196299.6935
1.17,8.96,197377.5948
5.47,5.73,111897.733
38.98,3.83,213676.0506
23.36,7.28,136866.0138
31.2,3.84,94995.80949
45.91,7.86,650855.1678
24.46,6.86,132104.0494
4.42,5.63,203731.6781
34.25,8.09,213896.1784
39.32,10.0,302138.7007
23.92,3.12,245731.7371
13.96,4.5,98718.31518
1.23,10.0,830152.1566
51.71,4.19,313484.1485
22.05,6.58,151913.9993
32.5,10.0,374415.8652
47.68,4.96,173059.6361
28.09,6.69,345985.2698
23.38,8.3,191530.8126
60.4,6.9,232593.1716
48.18,3.83,134264.7762
7.11,8.76,166993.8211
7.31,6.82,411696.635
24.73,6.45,129375.8222
60.65,5.31,540260.287
18.56,7.39,348780.2029
57.88,0.74,112889.549
38.9,4.07,161135.927
46.62,5.14,255530.6013
52.89,4.32,168330.4741
45.85,5.45,92601.95258
58.99,5.88,306219.2514
65.69,6.17,540757.4699
25.87,10.0,182456.2896
14.32,6.67,432123.938
20.47,7.34,99338.70513
9.61,6.12,431606.9747
28.7,5.24,163923.6526
44.07,5.47,112202.2475
74.41,10.0,436153.2994
19.8,6.61,419292.4776
28.98,7.49,219051.4837
58.93,3.47,229305.9829
53.63,8.22,242334.6467
18.26,7.34,271609.5495
21.53,3.68,129581.9276
44.01,7.92,349805.471
20.22,7.61,380264.2489
42.94,7.73,205838.1961
36.95,6.55,479551.9932
62.76,7.37,152349.6387
61.91,6.22,564164.8118
13.26,8.42,239850.3375
53.06,10.0,630878.4614
25.37,7.34,573083.1594
39.0,8.88,465801.9712
9.22,5.05,186837.4162
27.23,7.29,272173.3089
33.2,5.99,99790.47713
19.56,8.67,215596.0861
26.26,10.0,385144.7233
27.85,6.0,417432.9492
27.79,3.42,235149.0994
50.05,9.52,282190.943
24.34,8.93,399718.2074
55.85,4.81,352518.6373
11.91,8.43,295544.7864
43.17,5.72,148899.3633
4.66,9.35,728421.5303
18.76,7.58,492336.0882
9.73,5.7,202973.6518
10.73,8.7,300234.4103
38.68,4.33,529170.2351
12.26,6.2,395372.1412
6.05,7.71,321898.8296
55.25,8.9,629971.2026
59.41,7.65,248774.6128
39.67,6.83,274030.2632
30.44,3.31,506924.7007
21.66,7.35,413163.3197
40.62,5.45,250365.5653
40.93,8.73,574797.8715
20.07,7.09,289207.8725
6.87,9.22,443216.9696
34.28,8.06,226312.606
17.65,10.0,533541.3888
36.22,6.87,412388.0148
33.08,7.7,132458.2991
3.25,8.53,507058.1517
40.44,4.88,137475.7105
77.49,6.14,209231.3155
40.34,8.47,531828.5757
20.97,6.82,188772.5549
7.37,7.18,144184.616
36.22,9.76,570090.1058
9.77,9.17,263369.584
39.57,6.66,155755.9859
10.24,7.93,236381.0551
24.57,8.52,234225.3508
27.39,6.53,190448.0922
67.25,7.34,184652.8351
33.37,7.01,209841.1212
43.66,7.83,256654.3421
36.58,8.24,346383.1279
64.46,7.55,270401.0649
26.5,5.7,135675.877
26.45,8.03,323789.908
71.69,6.49,173493.5874
43.0,5.64,268744.0295
22.95,4.06,132997.0632
25.6,5.73,251127.5689
50.24,7.01,166249.1423
48.42,8.1,288443.5405
29.46,9.67,527678.7966
6.5,8.17,212914.6987
11.32,9.74,608346.9181
59.71,3.98,113736.8159
47.3,6.44,170579.0863
62.49,5.4,199494.4664
28.69,6.14,576752.4502
32.04,5.66,176184.984
37.77,6.72,561136.6102
33.33,7.95,324219.1165
39.32,6.96,239318.3161
54.95,6.71,329972.2498
45.73,4.9,209251.238
34.08,8.61,333793.7857
59.36,5.35,382471.2411
12.62,7.9,608409.4563
55.2,2.74,288145.2699
65.69,7.84,714083.0738
22.73,5.22,170728.7881
9.64,4.63,97646.83316
42.94,6.8,502951.2248
38.03,8.85,437886.321
25.11,6.21,106959.66
51.56,5.51,134650.013
27.28,9.85,477320.8515
17.74,5.86,320726.3276
51.71,7.62,215617.7792
70.28,6.59,256768.3487
30.83,8.77,597561.8821
37.84,6.64,363786.1727
27.01,7.09,256432.41
12.74,7.76,287104.5116
52.23,5.25,382986.1356
4.53,10.0,609953.1005
21.83,6.91,164784.6152
55.37,5.78,270220.6987
40.41,4.29,116809.1831
19.69,10.0,691877.0097
3.27,5.76,190679.4116
